clip_id,text_label,text_confidence,acoustic_label,acoustic_confidence,final_label,confidence,flagged_for_review,acoustic_features
clip_1089,Calm,0.8651,High Stress,0.7,Calm,0.5191,True,"{""mean_pitch"": 146.21, ""pitch_range"": 184.4, ""pitch_std"": 39.2, ""mean_energy"": 0.08853, ""energy_std"": 0.04618, ""mean_zcr"": 0.1978, ""duration"": 20.0}"
clip_1090,Calm,0.5329,High Stress,0.7,Calm,0.3197,True,"{""mean_pitch"": 141.64, ""pitch_range"": 445.89, ""pitch_std"": 78.98, ""mean_energy"": 0.08049, ""energy_std"": 0.04841, ""mean_zcr"": 0.2058, ""duration"": 20.0}"
clip_1091,Calm,0.8076,Calm,0.65,Calm,0.7445,False,"{""mean_pitch"": 124.87, ""pitch_range"": 99.51, ""pitch_std"": 25.23, ""mean_energy"": 0.08714, ""energy_std"": 0.04884, ""mean_zcr"": 0.2424, ""duration"": 20.0}"
clip_1092,Calm,0.644,Calm,0.65,Calm,0.6464,False,"{""mean_pitch"": 115.82, ""pitch_range"": 104.87, ""pitch_std"": 25.67, ""mean_energy"": 0.07804, ""energy_std"": 0.05043, ""mean_zcr"": 0.2395, ""duration"": 20.0}"
clip_1093,Calm,0.89,Calm,0.65,Calm,0.794,False,"{""mean_pitch"": 131.75, ""pitch_range"": 133.53, ""pitch_std"": 38.77, ""mean_energy"": 0.0784, ""energy_std"": 0.04672, ""mean_zcr"": 0.2136, ""duration"": 20.0}"
clip_1094,Calm,0.5971,Calm,0.65,Calm,0.6183,False,"{""mean_pitch"": 119.21, ""pitch_range"": 115.56, ""pitch_std"": 27.98, ""mean_energy"": 0.08872, ""energy_std"": 0.04591, ""mean_zcr"": 0.2176, ""duration"": 20.0}"
clip_1095,Calm,0.9436,Calm,0.65,Calm,0.8261,False,"{""mean_pitch"": 140.26, ""pitch_range"": 107.27, ""pitch_std"": 32.9, ""mean_energy"": 0.08897, ""energy_std"": 0.04547, ""mean_zcr"": 0.215, ""duration"": 20.0}"
clip_1096,Calm,0.8909,Calm,0.65,Calm,0.7945,False,"{""mean_pitch"": 128.88, ""pitch_range"": 128.51, ""pitch_std"": 31.34, ""mean_energy"": 0.08691, ""energy_std"": 0.04928, ""mean_zcr"": 0.2087, ""duration"": 20.0}"
clip_1097,Calm,0.9307,Calm,0.65,Calm,0.8184,False,"{""mean_pitch"": 136.57, ""pitch_range"": 147.65, ""pitch_std"": 38.53, ""mean_energy"": 0.07526, ""energy_std"": 0.04758, ""mean_zcr"": 0.2328, ""duration"": 20.0}"
clip_1098,Calm,0.8643,High Stress,0.7,Calm,0.5186,True,"{""mean_pitch"": 137.88, ""pitch_range"": 156.99, ""pitch_std"": 34.86, ""mean_energy"": 0.08527, ""energy_std"": 0.05204, ""mean_zcr"": 0.2411, ""duration"": 20.0}"
clip_1099,Calm,0.9164,Calm,0.65,Calm,0.8099,False,"{""mean_pitch"": 121.4, ""pitch_range"": 125.39, ""pitch_std"": 30.43, ""mean_energy"": 0.08892, ""energy_std"": 0.04554, ""mean_zcr"": 0.238, ""duration"": 20.0}"
clip_1100,Calm,0.9834,Calm,0.65,Calm,0.85,False,"{""mean_pitch"": 136.36, ""pitch_range"": 124.29, ""pitch_std"": 32.13, ""mean_energy"": 0.08833, ""energy_std"": 0.04653, ""mean_zcr"": 0.2288, ""duration"": 20.0}"
clip_1101,Urgent,0.65,High Stress,0.7,Urgent,0.39,True,"{""mean_pitch"": 135.11, ""pitch_range"": 190.42, ""pitch_std"": 32.4, ""mean_energy"": 0.08805, ""energy_std"": 0.04709, ""mean_zcr"": 0.2186, ""duration"": 20.0}"
clip_1102,Urgent,0.65,High Stress,0.7,Urgent,0.39,True,"{""mean_pitch"": 177.58, ""pitch_range"": 891.54, ""pitch_std"": 175.83, ""mean_energy"": 0.09002, ""energy_std"": 0.04333, ""mean_zcr"": 0.2228, ""duration"": 20.0}"
clip_1103,Frustrated,0.4284,High Stress,0.7,High Stress,0.28,True,"{""mean_pitch"": 140.5, ""pitch_range"": 196.97, ""pitch_std"": 56.04, ""mean_energy"": 0.08603, ""energy_std"": 0.05077, ""mean_zcr"": 0.2209, ""duration"": 20.0}"
clip_1104,Urgent,0.6942,High Stress,0.7,Urgent,0.4165,True,"{""mean_pitch"": 188.17, ""pitch_range"": 851.83, ""pitch_std"": 171.32, ""mean_energy"": 0.08966, ""energy_std"": 0.04391, ""mean_zcr"": 0.2117, ""duration"": 20.0}"
clip_1105,Calm,0.757,Calm,0.65,Calm,0.7142,False,"{""mean_pitch"": 121.54, ""pitch_range"": 138.75, ""pitch_std"": 30.54, ""mean_energy"": 0.08675, ""energy_std"": 0.04945, ""mean_zcr"": 0.2208, ""duration"": 20.0}"
clip_1106,Calm,0.7701,Calm,0.65,Calm,0.7221,False,"{""mean_pitch"": 115.79, ""pitch_range"": 85.27, ""pitch_std"": 24.17, ""mean_energy"": 0.08939, ""energy_std"": 0.04448, ""mean_zcr"": 0.2198, ""duration"": 20.0}"
clip_1107,Calm,0.8052,Urgent,0.75,Calm,0.4831,True,"{""mean_pitch"": 204.13, ""pitch_range"": 948.0, ""pitch_std"": 238.18, ""mean_energy"": 0.0883, ""energy_std"": 0.04664, ""mean_zcr"": 0.2019, ""duration"": 20.0}"
clip_1108,Calm,0.8169,Calm,0.65,Calm,0.7502,False,"{""mean_pitch"": 118.24, ""pitch_range"": 124.97, ""pitch_std"": 26.5, ""mean_energy"": 0.08818, ""energy_std"": 0.0469, ""mean_zcr"": 0.213, ""duration"": 20.0}"
clip_1109,High Stress,0.5438,Calm,0.65,High Stress,0.3263,True,"{""mean_pitch"": 121.61, ""pitch_range"": 119.64, ""pitch_std"": 24.75, ""mean_energy"": 0.09147, ""energy_std"": 0.04014, ""mean_zcr"": 0.2009, ""duration"": 20.0}"
clip_1110,Calm,0.6351,Calm,0.65,Calm,0.6411,False,"{""mean_pitch"": 134.55, ""pitch_range"": 126.43, ""pitch_std"": 34.56, ""mean_energy"": 0.08109, ""energy_std"": 0.05428, ""mean_zcr"": 0.2144, ""duration"": 20.0}"
clip_1111,Calm,0.4679,Calm,0.65,Calm,0.5407,True,"{""mean_pitch"": 132.5, ""pitch_range"": 136.65, ""pitch_std"": 39.01, ""mean_energy"": 0.08723, ""energy_std"": 0.04864, ""mean_zcr"": 0.2173, ""duration"": 20.0}"
clip_1112,Urgent,0.4413,High Stress,0.7,High Stress,0.28,True,"{""mean_pitch"": 136.88, ""pitch_range"": 288.1, ""pitch_std"": 53.0, ""mean_energy"": 0.08744, ""energy_std"": 0.04821, ""mean_zcr"": 0.226, ""duration"": 20.0}"
clip_1113,Calm,0.6747,High Stress,0.7,Calm,0.4048,True,"{""mean_pitch"": 167.08, ""pitch_range"": 1551.54, ""pitch_std"": 219.14, ""mean_energy"": 0.06025, ""energy_std"": 0.04325, ""mean_zcr"": 0.2113, ""duration"": 20.0}"
clip_1114,Calm,0.8129,Calm,0.65,Calm,0.7477,False,"{""mean_pitch"": 117.33, ""pitch_range"": 108.3, ""pitch_std"": 30.38, ""mean_energy"": 0.08876, ""energy_std"": 0.04564, ""mean_zcr"": 0.2425, ""duration"": 20.0}"
clip_1115,Calm,0.822,Calm,0.65,Calm,0.7532,False,"{""mean_pitch"": 122.27, ""pitch_range"": 119.48, ""pitch_std"": 25.91, ""mean_energy"": 0.08943, ""energy_std"": 0.04436, ""mean_zcr"": 0.2147, ""duration"": 20.0}"
clip_1116,Calm,0.9417,Calm,0.65,Calm,0.825,False,"{""mean_pitch"": 120.76, ""pitch_range"": 132.84, ""pitch_std"": 30.17, ""mean_energy"": 0.08256, ""energy_std"": 0.05619, ""mean_zcr"": 0.209, ""duration"": 20.0}"
clip_1117,Calm,0.8994,Calm,0.65,Calm,0.7996,False,"{""mean_pitch"": 120.88, ""pitch_range"": 97.9, ""pitch_std"": 24.6, ""mean_energy"": 0.08724, ""energy_std"": 0.04866, ""mean_zcr"": 0.2255, ""duration"": 20.0}"
clip_1118,Urgent,0.65,Calm,0.65,Urgent,0.39,True,"{""mean_pitch"": 139.46, ""pitch_range"": 131.28, ""pitch_std"": 28.9, ""mean_energy"": 0.08711, ""energy_std"": 0.04895, ""mean_zcr"": 0.216, ""duration"": 20.0}"
clip_1119,Calm,0.5908,Calm,0.65,Calm,0.6145,False,"{""mean_pitch"": 107.66, ""pitch_range"": 132.45, ""pitch_std"": 27.28, ""mean_energy"": 0.07281, ""energy_std"": 0.04651, ""mean_zcr"": 0.2521, ""duration"": 20.0}"
clip_1120,Calm,0.8484,Calm,0.65,Calm,0.7691,False,"{""mean_pitch"": 113.49, ""pitch_range"": 111.5, ""pitch_std"": 31.98, ""mean_energy"": 0.08368, ""energy_std"": 0.05448, ""mean_zcr"": 0.2452, ""duration"": 20.0}"
clip_1121,High Stress,0.7029,Calm,0.65,High Stress,0.4217,True,"{""mean_pitch"": 127.6, ""pitch_range"": 109.72, ""pitch_std"": 21.71, ""mean_energy"": 0.07941, ""energy_std"": 0.05425, ""mean_zcr"": 0.2182, ""duration"": 20.0}"
clip_1122,Calm,0.4729,Calm,0.65,Calm,0.5437,True,"{""mean_pitch"": 112.45, ""pitch_range"": 100.36, ""pitch_std"": 27.76, ""mean_energy"": 0.07692, ""energy_std"": 0.04817, ""mean_zcr"": 0.2043, ""duration"": 20.0}"
clip_1123,Calm,0.6887,Calm,0.65,Calm,0.6732,False,"{""mean_pitch"": 109.53, ""pitch_range"": 148.33, ""pitch_std"": 34.88, ""mean_energy"": 0.08226, ""energy_std"": 0.04478, ""mean_zcr"": 0.1944, ""duration"": 20.0}"
clip_1124,Calm,0.9341,Calm,0.65,Calm,0.8205,False,"{""mean_pitch"": 134.49, ""pitch_range"": 137.08, ""pitch_std"": 32.38, ""mean_energy"": 0.07553, ""energy_std"": 0.05932, ""mean_zcr"": 0.2123, ""duration"": 2.816}"
clip_1125,Calm,0.8757,High Stress,0.7,Calm,0.5254,True,"{""mean_pitch"": 124.55, ""pitch_range"": 264.22, ""pitch_std"": 75.77, ""mean_energy"": 0.08212, ""energy_std"": 0.05693, ""mean_zcr"": 0.1951, ""duration"": 19.68}"
clip_1126,Calm,0.5213,High Stress,0.7,Calm,0.3128,True,"{""mean_pitch"": 135.74, ""pitch_range"": 1922.48, ""pitch_std"": 239.2, ""mean_energy"": 0.06178, ""energy_std"": 0.06474, ""mean_zcr"": 0.2513, ""duration"": 20.0}"
clip_1127,Calm,0.942,Calm,0.65,Calm,0.8252,False,"{""mean_pitch"": 97.42, ""pitch_range"": 77.25, ""pitch_std"": 17.15, ""mean_energy"": 0.08277, ""energy_std"": 0.05591, ""mean_zcr"": 0.2307, ""duration"": 20.0}"
clip_1128,Calm,0.8393,Calm,0.65,Calm,0.7636,False,"{""mean_pitch"": 103.37, ""pitch_range"": 67.17, ""pitch_std"": 17.37, ""mean_energy"": 0.08264, ""energy_std"": 0.05614, ""mean_zcr"": 0.2312, ""duration"": 20.0}"
clip_1129,Calm,0.8862,Calm,0.65,Calm,0.7917,False,"{""mean_pitch"": 94.09, ""pitch_range"": 67.27, ""pitch_std"": 13.28, ""mean_energy"": 0.08297, ""energy_std"": 0.05552, ""mean_zcr"": 0.2464, ""duration"": 20.0}"
clip_1130,Calm,0.9458,Calm,0.65,Calm,0.8275,False,"{""mean_pitch"": 102.22, ""pitch_range"": 99.77, ""pitch_std"": 21.79, ""mean_energy"": 0.0751, ""energy_std"": 0.06589, ""mean_zcr"": 0.2484, ""duration"": 17.824}"
clip_1131,Calm,0.7015,Calm,0.65,Calm,0.6809,False,"{""mean_pitch"": 108.76, ""pitch_range"": 23.64, ""pitch_std"": 5.59, ""mean_energy"": 0.08543, ""energy_std"": 0.05073, ""mean_zcr"": 0.2288, ""duration"": 2.528}"
clip_1132,Urgent,0.65,Urgent,0.75,Urgent,0.69,False,"{""mean_pitch"": 1998.49, ""pitch_range"": 0.0, ""pitch_std"": 0.0, ""mean_energy"": 0.07483, ""energy_std"": 0.06604, ""mean_zcr"": 0.2589, ""duration"": 8.512}"
clip_1133,Calm,0.8578,Calm,0.65,Calm,0.7747,False,"{""mean_pitch"": 102.81, ""pitch_range"": 69.98, ""pitch_std"": 15.9, ""mean_energy"": 0.07932, ""energy_std"": 0.06077, ""mean_zcr"": 0.207, ""duration"": 20.0}"
clip_1134,Calm,0.6439,Calm,0.65,Calm,0.6464,False,"{""mean_pitch"": 100.7, ""pitch_range"": 69.69, ""pitch_std"": 13.11, ""mean_energy"": 0.08165, ""energy_std"": 0.05751, ""mean_zcr"": 0.2355, ""duration"": 20.0}"
clip_1135,Calm,0.9178,Calm,0.65,Calm,0.8107,False,"{""mean_pitch"": 101.17, ""pitch_range"": 62.18, ""pitch_std"": 15.76, ""mean_energy"": 0.08081, ""energy_std"": 0.05865, ""mean_zcr"": 0.2245, ""duration"": 20.0}"
clip_1136,Calm,0.8122,Calm,0.65,Calm,0.7473,False,"{""mean_pitch"": 102.58, ""pitch_range"": 95.05, ""pitch_std"": 17.99, ""mean_energy"": 0.08146, ""energy_std"": 0.05786, ""mean_zcr"": 0.2406, ""duration"": 19.968}"
clip_1137,Calm,0.8328,Calm,0.65,Calm,0.7597,False,"{""mean_pitch"": 95.77, ""pitch_range"": 60.71, ""pitch_std"": 15.37, ""mean_energy"": 0.0776, ""energy_std"": 0.06293, ""mean_zcr"": 0.2423, ""duration"": 20.0}"
clip_1138,Calm,0.6262,Calm,0.65,Calm,0.6357,False,"{""mean_pitch"": 96.54, ""pitch_range"": 83.99, ""pitch_std"": 20.51, ""mean_energy"": 0.08088, ""energy_std"": 0.05867, ""mean_zcr"": 0.2277, ""duration"": 20.0}"
clip_1139,Calm,0.8991,Calm,0.65,Calm,0.7995,False,"{""mean_pitch"": 87.23, ""pitch_range"": 46.31, ""pitch_std"": 12.06, ""mean_energy"": 0.063, ""energy_std"": 0.06094, ""mean_zcr"": 0.2397, ""duration"": 20.0}"
clip_1140,Frustrated,0.4493,Urgent,0.75,Urgent,0.3,True,"{""mean_pitch"": 405.21, ""pitch_range"": 1889.75, ""pitch_std"": 529.72, ""mean_energy"": 0.0828, ""energy_std"": 0.05524, ""mean_zcr"": 0.2337, ""duration"": 3.488}"
clip_1141,Calm,0.5893,Calm,0.65,Calm,0.6136,False,"{""mean_pitch"": 0.0, ""pitch_range"": 0.0, ""pitch_std"": 0.0, ""mean_energy"": 0.0893, ""energy_std"": 0.04397, ""mean_zcr"": 0.2189, ""duration"": 3.424}"
clip_1142,Calm,0.9173,Calm,0.65,Calm,0.8104,False,"{""mean_pitch"": 96.64, ""pitch_range"": 69.28, ""pitch_std"": 18.17, ""mean_energy"": 0.08045, ""energy_std"": 0.05926, ""mean_zcr"": 0.2133, ""duration"": 20.0}"
clip_1143,Calm,0.9228,Calm,0.65,Calm,0.8137,False,"{""mean_pitch"": 101.17, ""pitch_range"": 54.52, ""pitch_std"": 13.04, ""mean_energy"": 0.07734, ""energy_std"": 0.06321, ""mean_zcr"": 0.2239, ""duration"": 20.0}"
clip_1144,Calm,0.8394,Calm,0.65,Calm,0.7636,False,"{""mean_pitch"": 101.41, ""pitch_range"": 82.94, ""pitch_std"": 19.63, ""mean_energy"": 0.07593, ""energy_std"": 0.0577, ""mean_zcr"": 0.2194, ""duration"": 20.0}"
clip_1145,Calm,0.9013,High Stress,0.7,Calm,0.5408,True,"{""mean_pitch"": 93.8, ""pitch_range"": 237.85, ""pitch_std"": 30.11, ""mean_energy"": 0.07502, ""energy_std"": 0.06588, ""mean_zcr"": 0.2279, ""duration"": 20.0}"
clip_1146,Calm,0.5136,Calm,0.65,Calm,0.5682,True,"{""mean_pitch"": 85.78, ""pitch_range"": 126.46, ""pitch_std"": 19.05, ""mean_energy"": 0.06449, ""energy_std"": 0.05717, ""mean_zcr"": 0.2158, ""duration"": 20.0}"
clip_1147,Calm,0.9111,High Stress,0.7,Calm,0.5466,True,"{""mean_pitch"": 126.62, ""pitch_range"": 263.84, ""pitch_std"": 73.51, ""mean_energy"": 0.05421, ""energy_std"": 0.05228, ""mean_zcr"": 0.2138, ""duration"": 20.0}"
clip_1148,Calm,0.8757,Calm,0.65,Calm,0.7854,False,"{""mean_pitch"": 86.42, ""pitch_range"": 51.81, ""pitch_std"": 15.98, ""mean_energy"": 0.08551, ""energy_std"": 0.05152, ""mean_zcr"": 0.213, ""duration"": 9.664}"
clip_1149,Calm,0.8933,Calm,0.65,Calm,0.796,False,"{""mean_pitch"": 108.09, ""pitch_range"": 20.7, ""pitch_std"": 8.02, ""mean_energy"": 0.06959, ""energy_std"": 0.06077, ""mean_zcr"": 0.1966, ""duration"": 2.464}"
clip_1150,Calm,0.7582,Calm,0.65,Calm,0.7149,False,"{""mean_pitch"": 107.13, ""pitch_range"": 71.27, ""pitch_std"": 16.17, ""mean_energy"": 0.081, ""energy_std"": 0.05787, ""mean_zcr"": 0.1835, ""duration"": 3.68}"
clip_1151,Calm,0.9609,Calm,0.65,Calm,0.8365,False,"{""mean_pitch"": 98.89, ""pitch_range"": 37.17, ""pitch_std"": 6.84, ""mean_energy"": 0.06078, ""energy_std"": 0.0514, ""mean_zcr"": 0.1764, ""duration"": 2.56}"
clip_1152,Calm,0.9039,Calm,0.65,Calm,0.8023,False,"{""mean_pitch"": 95.5, ""pitch_range"": 33.68, ""pitch_std"": 8.87, ""mean_energy"": 0.03852, ""energy_std"": 0.04464, ""mean_zcr"": 0.2198, ""duration"": 3.776}"
clip_1153,Calm,0.7155,Calm,0.65,Calm,0.6893,False,"{""mean_pitch"": 104.8, ""pitch_range"": 55.83, ""pitch_std"": 13.85, ""mean_energy"": 0.0483, ""energy_std"": 0.06267, ""mean_zcr"": 0.1531, ""duration"": 4.288}"
clip_1154,Calm,0.9546,Calm,0.65,Calm,0.8327,False,"{""mean_pitch"": 111.28, ""pitch_range"": 152.33, ""pitch_std"": 49.56, ""mean_energy"": 0.03928, ""energy_std"": 0.04593, ""mean_zcr"": 0.2087, ""duration"": 6.72}"
clip_1155,Calm,0.8503,Calm,0.65,Calm,0.7702,False,"{""mean_pitch"": 104.43, ""pitch_range"": 58.58, ""pitch_std"": 8.49, ""mean_energy"": 0.06372, ""energy_std"": 0.05592, ""mean_zcr"": 0.1824, ""duration"": 6.24}"
clip_1156,Calm,0.888,Calm,0.65,Calm,0.7928,False,"{""mean_pitch"": 91.66, ""pitch_range"": 7.86, ""pitch_std"": 2.46, ""mean_energy"": 0.06282, ""energy_std"": 0.04778, ""mean_zcr"": 0.1865, ""duration"": 2.592}"
clip_1157,Calm,0.9328,Calm,0.65,Calm,0.8197,False,"{""mean_pitch"": 110.07, ""pitch_range"": 64.83, ""pitch_std"": 18.99, ""mean_energy"": 0.07358, ""energy_std"": 0.06669, ""mean_zcr"": 0.154, ""duration"": 2.432}"
clip_1158,Calm,0.911,Calm,0.65,Calm,0.8066,False,"{""mean_pitch"": 99.72, ""pitch_range"": 47.49, ""pitch_std"": 9.73, ""mean_energy"": 0.03995, ""energy_std"": 0.04408, ""mean_zcr"": 0.1858, ""duration"": 17.6}"
clip_1159,Calm,0.9177,Calm,0.65,Calm,0.8106,False,"{""mean_pitch"": 95.34, ""pitch_range"": 49.42, ""pitch_std"": 10.49, ""mean_energy"": 0.03352, ""energy_std"": 0.03816, ""mean_zcr"": 0.1647, ""duration"": 16.288}"
clip_1160,Calm,0.6252,Calm,0.65,Calm,0.6351,False,"{""mean_pitch"": 98.19, ""pitch_range"": 48.91, ""pitch_std"": 11.79, ""mean_energy"": 0.05302, ""energy_std"": 0.05305, ""mean_zcr"": 0.1925, ""duration"": 5.888}"
clip_1161,Calm,0.8575,Calm,0.65,Calm,0.7745,False,"{""mean_pitch"": 105.67, ""pitch_range"": 82.55, ""pitch_std"": 14.18, ""mean_energy"": 0.04913, ""energy_std"": 0.04408, ""mean_zcr"": 0.1876, ""duration"": 19.968}"
clip_1162,Calm,0.5383,Calm,0.65,Calm,0.583,True,"{""mean_pitch"": 115.35, ""pitch_range"": 99.59, ""pitch_std"": 20.67, ""mean_energy"": 0.06395, ""energy_std"": 0.06493, ""mean_zcr"": 0.2039, ""duration"": 19.936}"
clip_1163,Calm,0.9299,Calm,0.65,Calm,0.8179,False,"{""mean_pitch"": 102.67, ""pitch_range"": 69.24, ""pitch_std"": 13.59, ""mean_energy"": 0.08095, ""energy_std"": 0.05157, ""mean_zcr"": 0.2401, ""duration"": 20.0}"
clip_1164,Calm,0.9662,Calm,0.65,Calm,0.8397,False,"{""mean_pitch"": 106.9, ""pitch_range"": 66.53, ""pitch_std"": 14.39, ""mean_energy"": 0.07315, ""energy_std"": 0.04722, ""mean_zcr"": 0.2204, ""duration"": 20.0}"
clip_1165,Calm,0.8376,Calm,0.65,Calm,0.7625,False,"{""mean_pitch"": 109.64, ""pitch_range"": 143.17, ""pitch_std"": 21.66, ""mean_energy"": 0.08123, ""energy_std"": 0.05064, ""mean_zcr"": 0.214, ""duration"": 20.0}"
clip_1166,Calm,0.8149,Calm,0.65,Calm,0.749,False,"{""mean_pitch"": 104.35, ""pitch_range"": 77.88, ""pitch_std"": 16.54, ""mean_energy"": 0.08092, ""energy_std"": 0.05861, ""mean_zcr"": 0.2446, ""duration"": 20.0}"
clip_1167,Calm,0.7978,Calm,0.65,Calm,0.7387,False,"{""mean_pitch"": 99.77, ""pitch_range"": 52.14, ""pitch_std"": 15.38, ""mean_energy"": 0.08081, ""energy_std"": 0.05877, ""mean_zcr"": 0.2312, ""duration"": 20.0}"
clip_1168,Calm,0.8499,Calm,0.65,Calm,0.7699,False,"{""mean_pitch"": 91.43, ""pitch_range"": 81.43, ""pitch_std"": 16.02, ""mean_energy"": 0.07728, ""energy_std"": 0.06089, ""mean_zcr"": 0.2531, ""duration"": 20.0}"
clip_1169,Calm,0.8175,Calm,0.65,Calm,0.7505,False,"{""mean_pitch"": 91.3, ""pitch_range"": 60.92, ""pitch_std"": 16.73, ""mean_energy"": 0.0805, ""energy_std"": 0.05778, ""mean_zcr"": 0.2207, ""duration"": 20.0}"
clip_1170,Calm,0.9266,Calm,0.65,Calm,0.816,False,"{""mean_pitch"": 99.08, ""pitch_range"": 73.99, ""pitch_std"": 17.29, ""mean_energy"": 0.08083, ""energy_std"": 0.05872, ""mean_zcr"": 0.2288, ""duration"": 20.0}"
clip_1171,Calm,0.689,Calm,0.65,Calm,0.6734,False,"{""mean_pitch"": 94.38, ""pitch_range"": 61.28, ""pitch_std"": 15.13, ""mean_energy"": 0.07943, ""energy_std"": 0.06061, ""mean_zcr"": 0.2209, ""duration"": 20.0}"
clip_1172,High Stress,0.7793,Calm,0.65,High Stress,0.4676,True,"{""mean_pitch"": 100.39, ""pitch_range"": 68.49, ""pitch_std"": 15.69, ""mean_energy"": 0.08291, ""energy_std"": 0.05576, ""mean_zcr"": 0.2195, ""duration"": 19.968}"
clip_1173,Calm,0.9613,Calm,0.65,Calm,0.8368,False,"{""mean_pitch"": 102.6, ""pitch_range"": 81.76, ""pitch_std"": 14.95, ""mean_energy"": 0.08274, ""energy_std"": 0.05601, ""mean_zcr"": 0.2085, ""duration"": 20.0}"
clip_1174,Calm,0.9079,Calm,0.65,Calm,0.8047,False,"{""mean_pitch"": 100.4, ""pitch_range"": 55.36, ""pitch_std"": 11.36, ""mean_energy"": 0.08122, ""energy_std"": 0.05775, ""mean_zcr"": 0.2303, ""duration"": 19.968}"
clip_1175,Calm,0.9503,Calm,0.65,Calm,0.8302,False,"{""mean_pitch"": 101.07, ""pitch_range"": 64.63, ""pitch_std"": 14.08, ""mean_energy"": 0.07847, ""energy_std"": 0.06184, ""mean_zcr"": 0.2297, ""duration"": 20.0}"
clip_1176,Calm,0.7832,Calm,0.65,Calm,0.7299,False,"{""mean_pitch"": 98.2, ""pitch_range"": 65.01, ""pitch_std"": 12.52, ""mean_energy"": 0.08027, ""energy_std"": 0.05245, ""mean_zcr"": 0.2143, ""duration"": 20.0}"
clip_1177,Calm,0.9418,Calm,0.65,Calm,0.8251,False,"{""mean_pitch"": 95.69, ""pitch_range"": 67.63, ""pitch_std"": 12.85, ""mean_energy"": 0.06331, ""energy_std"": 0.05351, ""mean_zcr"": 0.2429, ""duration"": 19.904}"
clip_1178,Calm,0.9239,Calm,0.65,Calm,0.8143,False,"{""mean_pitch"": 102.67, ""pitch_range"": 71.73, ""pitch_std"": 13.64, ""mean_energy"": 0.076, ""energy_std"": 0.05333, ""mean_zcr"": 0.2128, ""duration"": 20.0}"
clip_1179,Calm,0.9174,High Stress,0.7,Calm,0.5505,True,"{""mean_pitch"": 106.85, ""pitch_range"": 211.93, ""pitch_std"": 25.25, ""mean_energy"": 0.06826, ""energy_std"": 0.04908, ""mean_zcr"": 0.213, ""duration"": 20.0}"
clip_1180,Calm,0.9452,Calm,0.65,Calm,0.8271,False,"{""mean_pitch"": 97.88, ""pitch_range"": 70.8, ""pitch_std"": 18.81, ""mean_energy"": 0.07493, ""energy_std"": 0.04914, ""mean_zcr"": 0.2363, ""duration"": 20.0}"
clip_1181,Calm,0.6556,Calm,0.65,Calm,0.6533,False,"{""mean_pitch"": 97.2, ""pitch_range"": 81.43, ""pitch_std"": 16.75, ""mean_energy"": 0.07779, ""energy_std"": 0.05001, ""mean_zcr"": 0.2326, ""duration"": 20.0}"
clip_1182,Calm,0.8941,Calm,0.65,Calm,0.7965,False,"{""mean_pitch"": 98.61, ""pitch_range"": 64.14, ""pitch_std"": 10.94, ""mean_energy"": 0.07249, ""energy_std"": 0.05165, ""mean_zcr"": 0.2265, ""duration"": 20.0}"
clip_1183,Calm,0.7836,Calm,0.65,Calm,0.7301,False,"{""mean_pitch"": 107.06, ""pitch_range"": 78.52, ""pitch_std"": 11.7, ""mean_energy"": 0.08058, ""energy_std"": 0.05701, ""mean_zcr"": 0.2161, ""duration"": 20.0}"
clip_1184,Urgent,0.65,Calm,0.65,Urgent,0.39,True,"{""mean_pitch"": 103.83, ""pitch_range"": 56.66, ""pitch_std"": 14.97, ""mean_energy"": 0.07357, ""energy_std"": 0.05521, ""mean_zcr"": 0.2194, ""duration"": 20.0}"
clip_1185,High Stress,0.706,Calm,0.65,High Stress,0.4236,True,"{""mean_pitch"": 102.62, ""pitch_range"": 95.64, ""pitch_std"": 20.93, ""mean_energy"": 0.07401, ""energy_std"": 0.05735, ""mean_zcr"": 0.2246, ""duration"": 20.0}"
clip_1186,Calm,0.6701,Calm,0.65,Calm,0.6621,False,"{""mean_pitch"": 106.77, ""pitch_range"": 99.41, ""pitch_std"": 22.5, ""mean_energy"": 0.0774, ""energy_std"": 0.06319, ""mean_zcr"": 0.2457, ""duration"": 20.0}"
clip_1187,Calm,0.91,Calm,0.65,Calm,0.806,False,"{""mean_pitch"": 105.64, ""pitch_range"": 57.4, ""pitch_std"": 13.91, ""mean_energy"": 0.0739, ""energy_std"": 0.04972, ""mean_zcr"": 0.2276, ""duration"": 20.0}"
clip_1188,Calm,0.7054,Calm,0.65,Calm,0.6832,False,"{""mean_pitch"": 96.97, ""pitch_range"": 66.16, ""pitch_std"": 13.49, ""mean_energy"": 0.08618, ""energy_std"": 0.05053, ""mean_zcr"": 0.2233, ""duration"": 20.0}"
clip_1189,Calm,0.7721,Calm,0.65,Calm,0.7233,False,"{""mean_pitch"": 105.38, ""pitch_range"": 51.58, ""pitch_std"": 14.69, ""mean_energy"": 0.07132, ""energy_std"": 0.05443, ""mean_zcr"": 0.2146, ""duration"": 20.0}"
clip_1190,Calm,0.8366,Calm,0.65,Calm,0.7619,False,"{""mean_pitch"": 99.1, ""pitch_range"": 76.49, ""pitch_std"": 14.57, ""mean_energy"": 0.06528, ""energy_std"": 0.0457, ""mean_zcr"": 0.2145, ""duration"": 20.0}"
