clip_id,text,word_count,language,is_empty,is_very_short
clip_1091,"Gap to Bottas is 2 seconds, just 2 seconds, Alonso has lost overtake from you. Valterri running 40.1. Gap to Valterri still 2 seconds. Gap to Valterri is 1.6. Fernandes running 140.2, he's on 20 lap hold half.",38,en,False,False
clip_1092,"and we are happy with your time management. We see brake knockoff increasing to 8, just caution there. Up to potas is 1.4, 1.4. How is the balance? Yeah, it's fine.",31,en,False,False
clip_1093,"It's ok, not a 100 km, it's a nice view. I like it on the right side. Copy that. What do you think about it? Now we have some water. But you think it will do. So we are 0.9, 0.9 from Bottas, you will get overtake if you stay...",50,en,False,False
clip_1094,there very similar in pace very similar in pace both of us are managing you're doing a good job on tires it's just 1% more you're working break balance to you the motorcyle is 1.2 now 1.2,37,en,False,False
clip_1095,"You can use boost here to close the gap. You have overtake, you have overtake. I'll note everything on the main train. Yes, the car is starting, it will give you more. It will give you more. PU9 position 6.",40,en,False,False
clip_1096,"But not a good idea, we'll just... we'll just mongrel it. B-Ball 7. Oh, well, we are. We got 30 laps remaining and Alonso is running 39.7 and the Bottas also 39.7.",32,en,False,False
clip_1097,Are you okay with the end ending? We are looking into it. The biggest losses are exit 3 and exit 12. Yellow corner 14 is Linkblot. Track displayer. View 9 position 6.,32,en,False,False
clip_1098,"Repeat! P09, position 6 and blue button off so gap to Bottas is 1.6, Bottas is running 140.8 and fighting Ocon on exit 26 laps to go fighting Ocon",29,en,False,False
clip_1099,"You are ahead. Ocon is on medium. Don't lose time with Ocon, it's not our race. And select B-Ball 9, B-Ball 9. What is running 39.5 last lap?",28,en,False,False
clip_1100,"I'm feeling good. V-Balt 3 is good, we are happy with that. Big picture Fernando has yet to stop, he is our race. Up to Potas 2.7, and it's 24 laps to go. Potas 297.",35,en,False,False
clip_1101,"Main lost is apex corner 11 is 6kph faster than new, same gear. Take picture, Fernando has pitted for medium, he is now being locked by Anton Elling. We are not covering him, but safety car window is open. Yellow corner 3, double yellow.",44,en,False,False
clip_1102,"Double yellow, truck clear, up to bot as 2.5 I pressed blue button earlier for corner 14 Ocon car behind has got damage and Alonso has retired Middle of corner 2 there are debris from Ocon",36,en,False,False
clip_1103,"and also exit from 3 I do something with the button Strat 6 Keep him behind if you can Why don't you have overtake? You have overtake, you have overtake",30,en,False,False
clip_1104,"Ready slush? Yeah, but I will do the same with speed at the proper speed. Blue button is slushed. The Surge overtake helps you everywhere but in corner 1. So if we go a Vertosefty car or a safety car, how would be the restarting? Vertosefty car, sorry. Yeah, for virtual you can...",53,en,False,False
clip_1105,"Copy that. We've lost overtake. Possible debris, corner 7 to 8. All corners got a 10 second time penalty. All corners 2.7 ahead. Still 19 laps to go.",28,en,False,False
clip_1106,"Ocon is latched, Valtteri 139.5, top to Valtteri is 1.5, we are happy with your pace at the moment, Ocon is 38.8, he might clear us within the 10 seconds, but head down.",33,en,False,False
clip_1107,"And don't lose time with Hockenberg, he just pleaded, it's not our race. And for him for Antonelli is 3.4 behind you, he's the race leader. Thank you for the energy, I feel it on the streets. And we got blue flags for Antonelli.",44,en,False,False
clip_1108,Even position Altar has taken the blue flag as well B by 3 And for info we have overtakes Russell is car behind 1.8 seconds 15 laps remaining,28,en,False,False
clip_1109,"Blue flags for Russell. Even in position there's a big gap behind him. That's good, he's gonna take Valtteri. And Valtteri has got the blue flags for Russell as well now. And we will both have overtake now. Sorry.",39,en,False,False
clip_1110,"So both you and Bottas now have overtake 1.2, 1.2 Yeah, we see that we see that Yeah, what's going on?",21,en,False,False
clip_1111,I can't even have any product. Red fail Bravo. Red fail Bravo 08 on. And blue flags for Hamilton.,19,en,False,False
clip_1112,"And he's followed one second behind you, if there's Leclerc. The road should be back. And blue flags for Leclerc. Ah, what are these not learning? Again man! I'm not a palger! Every time I shift up.",37,en,False,False
clip_1113,"No power there, okay. Overtake is active. I think they need no power there. We see that, we are on it. Okay, no power there. After three nine seconds. Yeah, we see. We are looking.",35,en,False,False
clip_1114,to this. So we think the problem is being solved. Still 9 laps to go after this. P-Ball 3. 9 laps to go. And it's 8 laps to go. Blue 3. 9 laps to go.,35,en,False,False
clip_1115,The next lapping car is Gasly's 2.4 behind you. He is lapping in 37.0.,14,en,False,False
clip_1116,We are happy to save less in the front left Seven laps to go Blue flags for Gasly And let him go So the car behind you is now on,30,en,False,False
clip_1117,He is 6.4 behind you but he is not lapping you so we need to stay ahead. Six laps to go. He is on soft tyres lapping 36.4. We are currently P14. We have to account 4 seconds.,38,en,False,False
clip_1118,and safety car windows is closed for us Captain Ocon 3.2 Captain Ocon 3.2 Captain Ocon 19 seconds he's running in 39.3 Captain Ocon,24,en,False,False
clip_1119,1.8 is got damage and is low on the straight line. Four laps to go. We have overtake. I don't know if I'm good. Red is latched. Blue button is latched. Potters.,32,en,False,False
clip_1120,"lap in 39.4, the gap to him is for 18.4 seconds. Two laps to go. Last lap. That's the checker flag for us. Mode slow, mode slow. Take the pick up. You are P15. Race winner Antonina.",37,en,False,False
clip_1121,"on medium hard followed by Russell Hamilton, Leclerc, Berman, Gasly, Lawson, Ajar, Sainz, Palapin to P10, Holkenberg P11, Linblat, Potas, Ocon yourself, retired, Verstappen, Alonso Stroll, Piaz Trinoris.",28,en,False,False
clip_1122,"Overall I one stop middle-art. Copy. Part of my niche with the engine unfortunately. Yeah, good job there and yeah, we'll polish this type of things and do some homework. Yeah, for good job.",34,en,False,False
clip_1123,"We hope everyone to finish both cars. Yeah, well done. Now it's time to really close the gap. I'll just go in some points soon. Well done everyone, good job. Yeah, take the pickup. Do not exceed 120 kmph.",39,en,False,False
clip_1124,and remind the pool switch off.,6,en,False,False
clip_1125,Thanks for watching guys!,4,en,False,False
clip_1126,"Alright, the position is good. We've got one minute until the grief. So we're happy to keep the engine running. 20 seconds. Five seconds. Green light. Alright, so let's focus on...",31,en,False,False
clip_1127,on our outlap. So we're happy to push through 789 for tire. All gears are seat. So we can keep working the tires. So all cars on outlaps currently 10 cars on track. And then down the back straight we're happy to go to dash.,45,en,False,False
clip_1128,2 dash position 2. Alright and reminder it'll be mode push final quarter and let's go dude. Alright mode charge mode charge we've got Hamilton the car behind opening the time left 3 seconds back Hamilton.,36,en,False,False
clip_1129,"2 seconds back. Let's go watch out for Hamilton coming through now, and then the next car pushing will be Gasly, but he's 10 seconds back. Alright, how's the balance? We're boxing this lap. Keep the platform up. Copy. Gasly's still the car pushing.",44,en,False,False
clip_1130,"behind seven seconds, five seconds to Gasly. 2.5 to Gasly and we'll box this lap. Currently that lap's good for P7. All right, then we've got Waybridge. So watch out for the Waybridge. Okay.",34,en,False,False
clip_1131,and it will only be ignition off on the way bridge.,11,en,False,False
clip_1132,"I want you done on the way bridge. Back to ignition on, fire up when we can come stop in the box. Just keep an eye on Alping. Okay, voucher.",30,en,False,False
clip_1133,So that Antonelli on the pit straight opening time. Alright so the next car now will be Hülkenberg opening time lap. He's coming through now. Okay so the next car coming will be Russell. He's four seconds back on a time lap. Fire one.,44,en,False,False
clip_1134,0.5 to Russell. The car behind it is a JAR. He's on a slow lap. So the next car pushing is Bortoletto. He's still 9 seconds back. So let's focus on the tires. We're happy with what you're doing with tires on the Outlap. Still watching Bortoletto.,47,en,False,False
clip_1135,"he's still 8 seconds back. Behind Bortoletto is a 7 second gap to stroll on a time limit. The head of view you've only got, you've got 3 cars to open their lap but there's big gaps between each one. So we're 6 seconds still to Bortoletto. Alright, 4 seconds to Bortoletto.",52,en,False,False
clip_1136,"Portoletto signs four seconds ahead. It still needs to start time. Portoletto through now. So here's the car behind. He's on the slow. So he's trying to keep track of the position. Still got six seconds to stroll behind. Let's go, Bode, push. Let's go. All right, let's go, Bode, slow. Go, Bode, slow. And we're going to.",58,en,False,False
